RentID,RentDate,StaffID,LibrarianID,Payment
3778,2003-01-22,17,1805,Debit
3779,2013-03-12,106,1406,Emoney
3780,2012-04-24,121,442,Cash
3781,2001-06-22,89,666,Debit
3782,2010-05-23,138,500,Credit
3783,2009-05-02,179,1107,Debit
3784,1995-04-13,88,1927,Credit
3785,1995-06-17,34,313,Cash
3786,2001-08-29,177,33,Debit
3787,2018-05-06,169,1812,Cash
3788,1997-07-06,182,1623,Credit
3789,2003-06-10,103,1782,Credit
3790,2001-05-04,196,1164,Emoney
3791,2015-04-25,196,57,Emoney
3792,2020-09-02,131,377,Cash
3793,2003-11-02,130,66,Cash
3794,2005-04-20,130,356,Cash
3795,1999-10-12,42,956,Emoney
3796,2005-04-27,61,300,Credit
3797,2014-09-30,95,888,Cash
3798,2007-04-24,80,960,Debit
3799,1997-11-21,125,1763,Cash
3800,2016-04-03,153,1787,Emoney
3801,1998-06-13,178,143,Debit
3802,2006-06-10,21,1965,Debit
3803,2020-03-24,125,1156,Debit
3804,2002-08-17,169,1202,Credit
3805,1997-01-14,155,1475,Credit
3806,2016-12-19,94,746,Emoney
3807,2011-12-09,134,1914,Emoney
3808,2011-11-02,54,951,Emoney
3809,2015-01-07,124,1667,Debit
3810,2019-02-27,169,449,Credit
3811,2000-11-21,87,530,Emoney
3812,2008-06-18,89,1896,Debit
3813,1997-06-10,91,253,Credit
3814,2014-03-16,169,904,Debit
3815,2018-03-08,8,955,Emoney
3816,2010-05-05,48,1060,Credit
3817,2015-12-30,59,1023,Credit
3818,2004-10-03,88,1916,Cash
3819,2000-09-27,87,1072,Emoney
3820,2008-04-09,53,1852,Credit
3821,2017-08-10,93,1617,Emoney
3822,2007-10-30,122,811,Emoney
3823,2006-09-23,102,471,Cash
3824,2008-07-06,48,1154,Credit
3825,1999-11-24,25,1886,Emoney
3826,2000-12-23,17,97,Cash
3827,2000-09-03,137,711,Emoney
3828,2020-11-05,26,1895,Debit
3829,2004-08-20,47,158,Debit
3830,2011-07-19,62,747,Emoney
3831,2018-06-20,99,1785,Emoney
3832,2013-11-03,7,1987,Cash
3833,2005-11-01,17,1741,Cash
3834,2005-10-07,108,399,Debit
3835,2001-02-25,53,1524,Debit
3836,2006-03-18,87,1325,Credit
3837,1996-07-18,142,1209,Emoney
3838,2018-07-14,26,1158,Cash
3839,2015-08-15,44,1779,Credit
3840,2011-11-22,196,1359,Cash
3841,2014-09-14,193,1542,Debit
3842,2000-03-16,99,927,Cash
3843,2001-03-04,23,290,Emoney
3844,2012-12-25,86,1411,Debit
3845,2016-05-13,31,595,Cash
3846,2000-03-11,90,1693,Credit
3847,2008-01-20,80,1206,Credit
3848,1998-09-22,86,729,Debit
3849,1995-12-15,92,109,Cash
3850,1999-03-11,193,428,Debit
3851,1997-11-04,191,1112,Cash
3852,1997-12-11,134,263,Debit
3853,2016-02-15,107,1647,Cash
3854,2000-03-17,34,407,Emoney
3855,2014-06-30,82,428,Credit
3856,1997-01-17,22,1855,Debit
3857,2012-01-15,163,1132,Cash
3858,2006-03-11,72,748,Credit
3859,1998-06-01,40,383,Emoney
3860,2001-09-01,87,246,Cash
3861,2003-03-07,33,847,Emoney
3862,2014-01-18,59,719,Debit
3863,1999-08-25,112,745,Emoney
3864,2008-09-22,71,60,Cash
3865,2000-04-11,111,1794,Emoney
3866,2009-10-10,174,1304,Credit
3867,1995-12-27,167,447,Cash
3868,2003-10-27,151,1827,Debit
3869,2013-02-14,187,605,Debit
3870,2012-07-10,67,134,Debit
3871,2004-02-06,140,638,Cash
3872,2001-10-16,72,1541,Cash
3873,2006-01-29,130,432,Emoney
3874,2017-10-10,60,821,Cash
3875,1996-02-20,41,315,Cash
3876,1996-05-03,28,1940,Cash
3877,2018-12-25,119,1709,Debit
3878,2016-10-09,24,332,Emoney
3879,2020-11-08,44,252,Emoney
3880,2001-09-29,183,1303,Credit
3881,2002-04-23,34,829,Cash
3882,2004-08-02,195,745,Debit
3883,2015-01-11,12,1179,Cash
3884,1999-07-11,1,95,Debit
3885,2010-05-02,90,1065,Emoney
3886,2006-12-02,59,647,Credit
3887,2006-05-30,17,104,Emoney
3888,2012-11-28,55,1460,Debit
3889,2020-11-22,130,243,Debit
3890,2008-02-17,52,64,Debit
3891,2015-07-16,163,993,Debit
3892,2020-04-04,159,1060,Credit
3893,1997-03-03,183,1759,Emoney
3894,2008-11-01,38,1149,Emoney
3895,2001-07-26,136,599,Emoney
3896,2010-05-04,98,1237,Cash
3897,2006-09-12,113,1396,Cash
3898,2007-07-01,94,1608,Cash
3899,2001-05-25,101,900,Cash
3900,2018-01-02,53,627,Debit
3901,2001-06-06,93,986,Emoney
3902,2018-02-23,190,708,Credit
3903,2012-08-02,154,273,Debit
3904,2000-01-29,193,659,Debit
3905,2017-03-02,81,1897,Emoney
3906,2011-09-21,48,902,Credit
3907,2012-05-23,108,503,Debit
3908,1998-11-02,155,1470,Emoney
3909,2015-02-04,36,269,Emoney
3910,2004-04-01,132,705,Credit
3911,2015-03-27,32,40,Cash
3912,1998-12-05,159,750,Cash
3913,2020-03-26,27,833,Emoney
3914,2013-02-01,120,1257,Emoney
3915,2018-11-21,176,286,Cash
3916,2002-05-27,95,1554,Emoney
3917,2017-07-30,140,1326,Cash
3918,2008-08-12,96,574,Debit
3919,2008-09-08,25,229,Debit
3920,2018-02-25,146,262,Emoney
3921,2015-07-25,173,1493,Cash
3922,2020-06-09,21,1741,Cash
3923,2004-11-11,178,255,Credit
3924,2018-08-15,51,1151,Emoney
3925,2015-03-13,18,508,Credit
3926,2010-11-14,12,1968,Credit
3927,2006-09-19,43,1013,Cash
3928,1997-08-22,24,315,Debit
3929,2015-10-22,8,986,Debit
3930,2016-10-11,160,1735,Credit
3931,2001-11-04,52,289,Cash
3932,2004-04-01,102,1168,Emoney
3933,2015-01-10,182,1162,Credit
3934,2000-08-08,49,585,Debit
3935,1995-10-07,193,1490,Debit
3936,2011-01-06,160,1832,Debit
3937,2004-07-17,55,244,Debit
3938,1998-05-19,58,1,Cash
3939,2017-07-28,176,838,Credit
3940,2004-01-06,197,1925,Credit
3941,2002-03-14,193,1232,Emoney
3942,2002-04-21,80,868,Debit
3943,2010-01-04,159,1033,Cash
3944,2019-09-08,97,1190,Cash
3945,2018-03-29,154,566,Cash
3946,2008-02-28,58,1557,Debit
3947,2006-01-06,23,788,Cash
3948,2011-12-11,175,947,Cash
3949,2001-05-31,185,1783,Cash
3950,2018-11-28,139,447,Cash
3951,1997-10-28,124,431,Credit
3952,2007-10-07,136,701,Credit
3953,2020-07-05,87,105,Credit
3954,2004-09-15,121,653,Emoney
3955,2014-01-14,153,1633,Cash
3956,2009-12-30,57,1822,Credit
3957,2019-10-11,139,195,Debit
3958,2006-03-03,154,1253,Cash
3959,2000-03-08,169,1261,Credit
3960,2016-02-11,59,1221,Credit
3961,1999-10-16,82,653,Debit
3962,2001-06-23,173,973,Emoney
3963,1997-12-25,157,741,Debit
3964,1997-03-10,136,1272,Cash
3965,2010-04-08,107,451,Emoney
3966,1996-04-12,85,1825,Credit
3967,2010-08-04,184,425,Credit
3968,2007-01-05,157,1849,Cash
3969,2003-04-04,185,1590,Cash
3970,2003-01-07,54,1124,Debit
3971,2019-01-13,89,744,Credit
3972,2005-05-03,22,144,Credit
3973,2001-05-11,48,1898,Debit
3974,2011-11-21,122,1438,Emoney
3975,2001-11-03,141,1286,Emoney
3976,2001-05-25,51,225,Cash
3977,2009-05-24,146,1629,Cash
3978,2003-06-06,188,981,Cash
3979,2002-08-13,37,1224,Credit
3980,1997-05-13,166,1303,Credit
3981,2017-10-03,52,1862,Credit
3982,2000-03-30,115,467,Debit
3983,1999-10-01,3,583,Debit
3984,2017-09-16,140,1530,Cash
3985,2012-01-24,132,1122,Cash
3986,2019-03-12,172,784,Credit
3987,2002-07-15,189,672,Cash
3988,2017-08-24,140,945,Emoney
3989,1995-09-05,192,235,Emoney
3990,2008-08-24,99,1382,Debit
3991,2015-12-17,69,1742,Credit
3992,2017-07-13,154,1521,Credit
3993,2006-07-27,120,1073,Cash
3994,2000-01-27,45,1329,Cash
3995,2016-03-02,112,1977,Emoney
3996,1995-03-13,170,327,Cash
3997,1999-02-28,131,239,Cash
3998,1999-04-06,1,1936,Debit
3999,2012-09-05,117,244,Debit
4000,2013-06-29,46,1440,Credit
